2014 01 14::11:48:02:027	527.1065521262747	46059.378750994074	61.55562447366481	-36.51853351782863	11.492369752907393
2014 01 14::11:48:02:027	522.6309742765642	57350.87842315371	64.03249684738933	-47.00479995885881	8.290482216351569
2014 01 14::11:48:02:527	535.9681910847004	46530.33479228853	62.08392475166469	-35.65112879023498	11.593448557471985
2014 01 14::11:48:02:527	535.9869523466515	59989.83986530263	64.10792787945319	-45.31820750772228	8.373162435348835
2014 01 14::11:48:03:027	541.943678767451	53293.89974495978	63.6251856545067	-34.57092558860626	12.220689308841592
2014 01 14::11:48:03:027	537.165724357568	61157.37155233214	64.92935900984543	-44.89220064086672	8.653023166685415
2014 01 14::11:48:03:527	573.1875573921882	53720.41766387409	63.661770228332635	-32.09845579250518	12.338275349172513
2014 01 14::11:48:03:527	544.2555653564599	62711.69575402382	65.2745063597926	-36.81338600502724	8.962651511058016
2014 01 14::11:48:04:028	605.4655863951173	54627.81534277686	64.44110788687784	-21.62538658278666	12.560852212773865
2014 01 14::11:48:04:028	544.4844944865073	62802.25888004466	65.47197567920438	-32.4784623987581	9.130322266641599
2014 01 14::11:48:04:528	651.442877580971	55335.5077277392	66.02046548664254	-16.70762612065795	12.804939485751898
2014 01 14::11:48:04:528	581.7117362869346	65138.386662159464	65.51506093880444	-29.169747579825128	9.20519359468923
2014 01 14::11:48:05:029	653.8304676103766	59124.208967903	8353.019829574798	-11.795601985219278	12.818635830112623
2014 01 14::11:48:05:029	602.2473955740504	65599.92018072306	8267.902345822184	-21.042024669966025	9.718072600709249
2014 01 14::11:48:05:530	684.847725648475	59827.78788673163	68.06728438056075	-6.712909274442708	13.076024572169231
2014 01 14::11:48:05:530	639.0826656318644	68493.91569173147	67.26765604771589	-15.015639246568597	10.682549827552613
2014 01 14::11:48:06:030	719.5539346789741	63081.66598622386	68.96451531037795	-6.02990013990663	13.154638130674801
2014 01 14::11:48:06:030	656.5467978165593	68900.51176674644	67.61459860605834	-13.292884300542298	10.984831237749127
2014 01 14::11:48:06:530	768.363721710333	63472.34130452074	69.10488570010087	-3.2957926492179297	13.30834284167971
2014 01 14::11:48:06:530	657.8618827627006	69470.49727339423	69.28528580718351	-11.660920873304548	11.450311389920543
2014 01 14::11:48:07:030	800.8643129237	67248.75940807158	69.46568591426616	4.696065954549283	14.299827609705618
2014 01 14::11:48:07:030	691.440169388302	69540.91876197577	68.72697276816942	-2.72133922666157	12.045377029095105
2014 01 14::11:48:07:531	805.3439413353368	67771.99580145747	69.77015310185242	12.204082613258663	14.613510073303592
2014 01 14::11:48:07:531	713.6889839147403	70306.74479155675	70.86708121349928	3.3798769139970375	12.15178071512315
2014 01 14::11:48:08:031	809.2057064383467	69683.98998234305	71.04162988114892	14.052083854879982	14.799645852616027
2014 01 14::11:48:08:031	719.9747039263812	75567.4040691746	71.90686598175344	5.055733600341384	12.472709121284831
2014 01 14::11:48:08:531	850.4315064772759	70296.40908755998	72.05398883720959	25.75943054725328	14.864813107430052
2014 01 14::11:48:08:531	740.6005840838195	76530.30961161209	72.37194700236982	11.981037913466452	13.059311629534076
2014 01 14::11:48:09:032	851.9256943051289	70826.2282988718	72.21483284775675	26.09065921511197	15.123756021181133
2014 01 14::11:48:09:032	742.8115712476615	79625.30391366595	72.55936639540717	26.545490250770648	13.349858354482812
2014 01 14::11:48:09:532	889.7163669544939	73444.5199757827	72.38745240264133	40.90543867828468	15.413360095255014
2014 01 14::11:48:09:532	752.0022406436404	79807.9678087793	73.65081875884472	36.50610948114826	13.815652323410099
2014 01 14::11:48:10:032	906.757404298894	74167.69564586427	72.748596649862	43.96617120384715	15.700352988393673
2014 01 14::11:48:10:032	809.032307722325	80196.67242775208	73.65907816837213	39.87937067663101	14.65616142155719
2014 01 14::11:48:10:532	923.6651202781452	75901.66533994286	73.37138328828318	46.816646754679795	16.790220907889786
2014 01 14::11:48:10:532	842.936364239892	81944.04882794915	73.89029931748392	41.27844030317705	15.191965634951698
2014 01 14::11:48:11:032	925.103650185372	78085.47707019106	76.1657704006602	47.13733555737252	17.288249725680227
2014 01 14::11:48:11:032	872.0528627948781	82019.23363814279	74.43350944192906	41.33347653528887	15.254768571162291
2014 01 14::11:48:11:533	932.0500792801513	78365.8418559507	9419.596754671717	49.53374336201135	17.4929730883135
2014 01 14::11:48:11:533	875.6318618716851	82249.05882291526	75.03019345129425	42.83406090132512	15.428778086988393
2014 01 14::11:48:12:033	952.9375778391585	80120.88856973937	77.35051501043921	49.82451197120739	17.53337915703195
2014 01 14::11:48:12:033	893.1683393345016	86864.27952154209	75.94080042466089	43.029338183255206	15.447191191403476
2014 01 14::11:48:12:533	959.7501974973188	80632.42816597038	77.42610037138387	51.22851882916253	17.738032359221744
2014 01 14::11:48:12:533	902.0037703638493	90564.50461476229	76.16852493247062	48.52246157357186	16.233466905152017
2014 01 14::11:48:13:033	967.6594841738872	81933.42815408825	79.02575350990593	53.19260668664701	18.04290326821819
2014 01 14::11:48:13:033	918.1254367236658	91018.17804526578	76.27690395041742	53.6351572916179	16.83911428425331
2014 01 14::11:48:13:534	970.8176924896901	84634.59531703673	79.04863011373386	55.24214968432099	18.074389772520092
2014 01 14::11:48:13:534	920.8004637244944	92100.21123800683	76.43637585776463	54.10263715993969	16.869735506115504
2014 01 14::11:48:14:035	981.2665444728555	97533.16443008214	79.29189037077845	58.93825391342168	18.6992117604284
2014 01 14::11:48:14:035	923.9770588642674	92263.94477089112	76.53446135769127	64.374703660465	17.056299549306488
2014 01 14::11:48:14:535	985.749651871751	97555.86683233974	79.43620997253986	62.7256262081705	19.07996804688067
2014 01 14::11:48:14:535	962.988399353238	93041.0038659257	79.49648108515616	65.42920539318544	17.538556778879755
2014 01 14::11:48:15:036	989.7344945373881	98366.77906559281	79.55675219777247	68.55036983302259	19.3091839420951
2014 01 14::11:48:15:036	970.1150760274312	96407.05584487379	79.02732073359009	65.46582360780954	17.60926609737894
2014 01 14::11:48:15:536	990.0364695783271	99865.12651702219	79.62069522904235	70.39984918477172	19.91714482754353
2014 01 14::11:48:15:536	981.1637577301195	96883.373056297	79.19870032082055	66.46573764575791	17.638846038624788
2014 01 14::11:48:16:036	996.5177283227254	99964.06127070491	79.64264109816432	74.94775051040854	19.994136976294342
2014 01 14::11:48:16:036	986.61482452151	98693.45633707513	79.26891628774912	74.61814361968729	19.786719526491602
